,metabolite_id,metabolite_name,cross_feeding,produced_by,consumed_by
110,MGlcn169_medium,mucin-type O-glycan No 169,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
111,MGlcn169_rl_medium,released mucin-type O-glycan No 169,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
112,MGlcn16_medium,mucin-type O-glycan No 16,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
113,MGlcn16_rl_medium,released mucin-type O-glycan No 16,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
114,MGlcn170_medium,mucin-type O-glycan No 170,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
115,MGlcn170_rl_medium,released mucin-type O-glycan No 170,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
116,MGlcn171_medium,mucin-type O-glycan No 171,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
117,MGlcn171_rl_medium,released mucin-type O-glycan No 171,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
118,MGlcn172_medium,mucin-type O-glycan No 172,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
119,MGlcn172_rl_medium,released mucin-type O-glycan No 172,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
120,MGlcn173_medium,mucin-type O-glycan No 173,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
121,MGlcn173_rl_medium,released mucin-type O-glycan No 173,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
122,MGlcn174_medium,mucin-type O-glycan No 174,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
123,MGlcn174_rl_medium,released mucin-type O-glycan No 174,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
124,MGlcn175_medium,mucin-type O-glycan No 175,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
125,MGlcn175_rl_medium,released mucin-type O-glycan No 175,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
126,MGlcn176_medium,mucin-type O-glycan No 176,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
127,MGlcn176_rl_medium,released mucin-type O-glycan No 176,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
128,MGlcn177_medium,mucin-type O-glycan No 177,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
129,MGlcn177_rl_medium,released mucin-type O-glycan No 177,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
130,MGlcn178_medium,mucin-type O-glycan No 178,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
131,MGlcn178_rl_medium,released mucin-type O-glycan No 178,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
132,MGlcn179_medium,mucin-type O-glycan No 179,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
133,MGlcn179_rl_medium,released mucin-type O-glycan No 179,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
134,MGlcn180_medium,mucin-type O-glycan No 180,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
135,MGlcn180_rl_medium,released mucin-type O-glycan No 180,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
136,MGlcn181_medium,mucin-type O-glycan No 181,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
137,MGlcn181_rl_medium,released mucin-type O-glycan No 181,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
138,MGlcn182_medium,mucin-type O-glycan No 182,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
139,MGlcn182_rl_medium,released mucin-type O-glycan No 182,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
140,MGlcn18_medium,mucin-type O-glycan No 18,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
141,MGlcn18_rl_medium,released mucin-type O-glycan No 18,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
142,MGlcn195_medium,mucin-type O-glycan No 195,True,"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
143,MGlcn195_rl_medium,released mucin-type O-glycan No 195,True,"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
144,MGlcn196_medium,mucin-type O-glycan No 196,True,"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
145,MGlcn196_rl_medium,released mucin-type O-glycan No 196,True,"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
146,MGlcn21_medium,mucin-type O-glycan No 21,False,[],"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
147,MGlcn21_rl_medium,released mucin-type O-glycan No 21,True,['Bifidobacterium'],"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
148,MGlcn22_medium,mucin-type O-glycan No 22,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
149,MGlcn22_rl_medium,released mucin-type O-glycan No 22,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
150,MGlcn23_medium,mucin-type O-glycan No 23,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
151,MGlcn23_rl_medium,released mucin-type O-glycan No 23,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
152,MGlcn25_medium,mucin-type O-glycan No 25,True,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
153,MGlcn25_rl_medium,released mucin-type O-glycan No 25,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
154,MGlcn26_medium,mucin-type O-glycan No 26,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
155,MGlcn26_rl_medium,released mucin-type O-glycan No 26,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
156,MGlcn27_medium,mucin-type O-glycan No 27,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
157,MGlcn27_rl_medium,released mucin-type O-glycan No 27,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']"
