,metabolite_id,metabolite_name,cross_feeding,produced_by,consumed_by
161,MGlcn174_medium,mucin-type O-glycan No 174,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
162,MGlcn174_rl_medium,released mucin-type O-glycan No 174,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
163,MGlcn175_medium,mucin-type O-glycan No 175,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
164,MGlcn175_rl_medium,released mucin-type O-glycan No 175,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
165,MGlcn176_medium,mucin-type O-glycan No 176,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
166,MGlcn176_rl_medium,released mucin-type O-glycan No 176,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
167,MGlcn177_medium,mucin-type O-glycan No 177,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
168,MGlcn177_rl_medium,released mucin-type O-glycan No 177,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
169,MGlcn178_medium,mucin-type O-glycan No 178,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
170,MGlcn178_rl_medium,released mucin-type O-glycan No 178,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
171,MGlcn179_medium,mucin-type O-glycan No 179,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
172,MGlcn179_rl_medium,released mucin-type O-glycan No 179,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
173,MGlcn17_medium,mucin-type O-glycan No 17,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
174,MGlcn17_rl_medium,released mucin-type O-glycan No 17,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
175,MGlcn180_medium,mucin-type O-glycan No 180,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
176,MGlcn180_rl_medium,released mucin-type O-glycan No 180,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
177,MGlcn181_medium,mucin-type O-glycan No 181,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
178,MGlcn181_rl_medium,released mucin-type O-glycan No 181,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
179,MGlcn182_medium,mucin-type O-glycan No 182,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
180,MGlcn182_rl_medium,released mucin-type O-glycan No 182,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
181,MGlcn183_medium,mucin-type O-glycan No 183,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
182,MGlcn183_rl_medium,released mucin-type O-glycan No 183,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
183,MGlcn185_medium,mucin-type O-glycan No 185,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
184,MGlcn185_rl_medium,released mucin-type O-glycan No 185,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
185,MGlcn186_medium,mucin-type O-glycan No 186,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
186,MGlcn186_rl_medium,released mucin-type O-glycan No 186,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
187,MGlcn187_medium,mucin-type O-glycan No 187,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
188,MGlcn187_rl_medium,released mucin-type O-glycan No 187,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
189,MGlcn188_medium,mucin-type O-glycan No 188,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
190,MGlcn188_rl_medium,released mucin-type O-glycan No 188,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
191,MGlcn189_medium,mucin-type O-glycan No 189,False,['Bacteroides_uniformis_ATCC_8492'],[]
192,MGlcn189_rl_medium,released mucin-type O-glycan No 189,False,['Bacteroides_uniformis_ATCC_8492'],[]
193,MGlcn18_medium,mucin-type O-glycan No 18,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
194,MGlcn18_rl_medium,released mucin-type O-glycan No 18,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
195,MGlcn190_medium,mucin-type O-glycan No 190,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
196,MGlcn190_rl_medium,released mucin-type O-glycan No 190,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
197,MGlcn191_medium,mucin-type O-glycan No 191,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
198,MGlcn191_rl_medium,released mucin-type O-glycan No 191,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
199,MGlcn192_medium,mucin-type O-glycan No 192,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
200,MGlcn192_rl_medium,released mucin-type O-glycan No 192,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
201,MGlcn193_medium,mucin-type O-glycan No 193,False,['Bacteroides_uniformis_ATCC_8492'],[]
202,MGlcn193_rl_medium,released mucin-type O-glycan No 193,False,['Bacteroides_uniformis_ATCC_8492'],[]
203,MGlcn194_medium,mucin-type O-glycan No 194,False,['Bacteroides_uniformis_ATCC_8492'],[]
204,MGlcn194_rl_medium,released mucin-type O-glycan No 194,False,['Bacteroides_uniformis_ATCC_8492'],[]
205,MGlcn195_medium,mucin-type O-glycan No 195,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
206,MGlcn195_rl_medium,released mucin-type O-glycan No 195,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
207,MGlcn196_medium,mucin-type O-glycan No 196,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
208,MGlcn196_rl_medium,released mucin-type O-glycan No 196,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
209,MGlcn19_medium,mucin-type O-glycan No 19,False,['Bacteroides_uniformis_ATCC_8492'],[]
210,MGlcn19_rl_medium,released mucin-type O-glycan No 19,False,['Bacteroides_uniformis_ATCC_8492'],[]
211,MGlcn20_medium,mucin-type O-glycan No 20,False,['Bacteroides_uniformis_ATCC_8492'],[]
212,MGlcn20_rl_medium,released mucin-type O-glycan No 20,False,['Bacteroides_uniformis_ATCC_8492'],[]
213,MGlcn21_medium,mucin-type O-glycan No 21,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
214,MGlcn21_rl_medium,released mucin-type O-glycan No 21,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
215,MGlcn22_medium,mucin-type O-glycan No 22,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
216,MGlcn22_rl_medium,released mucin-type O-glycan No 22,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
217,MGlcn23_medium,mucin-type O-glycan No 23,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
218,MGlcn23_rl_medium,released mucin-type O-glycan No 23,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
219,MGlcn24_medium,mucin-type O-glycan No 24,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
220,MGlcn24_rl_medium,released mucin-type O-glycan No 24,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
221,MGlcn25_medium,mucin-type O-glycan No 25,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
222,MGlcn25_rl_medium,released mucin-type O-glycan No 25,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
223,MGlcn26_medium,mucin-type O-glycan No 26,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
224,MGlcn26_rl_medium,released mucin-type O-glycan No 26,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
225,MGlcn27_medium,mucin-type O-glycan No 27,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
226,MGlcn27_rl_medium,released mucin-type O-glycan No 27,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
227,MGlcn28_medium,mucin-type O-glycan No 28,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
228,MGlcn28_rl_medium,released mucin-type O-glycan No 28,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
229,MGlcn29_medium,mucin-type O-glycan No 29,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
230,MGlcn29_rl_medium,released mucin-type O-glycan No 29,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
231,MGlcn2_medium,mucin-type O-glycan No 2,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
232,MGlcn2_rl_medium,released mucin-type O-glycan No 2,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
233,MGlcn30_medium,mucin-type O-glycan No 30,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
234,MGlcn30_rl_medium,released mucin-type O-glycan No 30,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
235,MGlcn31_medium,mucin-type O-glycan No 31,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
236,MGlcn31_rl_medium,released mucin-type O-glycan No 31,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
237,MGlcn32_medium,mucin-type O-glycan No 32,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
238,MGlcn32_rl_medium,released mucin-type O-glycan No 32,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
239,MGlcn33_medium,mucin-type O-glycan No 33,False,[],['Bacteroides_uniformis_ATCC_8492']
240,MGlcn33_rl_medium,released mucin-type O-glycan No 33,False,[],['Bacteroides_uniformis_ATCC_8492']
241,MGlcn34_medium,mucin-type O-glycan No 34,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
242,MGlcn34_rl_medium,released mucin-type O-glycan No 34,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
243,MGlcn35_medium,mucin-type O-glycan No 35,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
244,MGlcn35_rl_medium,released mucin-type O-glycan No 35,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
245,MGlcn36_medium,mucin-type O-glycan No 36,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
246,MGlcn36_rl_medium,released mucin-type O-glycan No 36,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
247,MGlcn37_medium,mucin-type O-glycan No 37,False,[],['Bacteroides_uniformis_ATCC_8492']
248,MGlcn37_rl_medium,released mucin-type O-glycan No 37,False,[],['Bacteroides_uniformis_ATCC_8492']
249,MGlcn38_medium,mucin-type O-glycan No 38,False,[],['Bacteroides_uniformis_ATCC_8492']
250,MGlcn38_rl_medium,released mucin-type O-glycan No 38,False,[],['Bacteroides_uniformis_ATCC_8492']
251,MGlcn39_medium,mucin-type O-glycan No 39,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
252,MGlcn39_rl_medium,released mucin-type O-glycan No 39,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
253,MGlcn3_medium,mucin-type O-glycan No 3,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
254,MGlcn3_rl_medium,released mucin-type O-glycan No 3,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
255,MGlcn40_medium,mucin-type O-glycan No 40,False,[],['Bacteroides_uniformis_ATCC_8492']
256,MGlcn40_rl_medium,released mucin-type O-glycan No 40,False,[],['Bacteroides_uniformis_ATCC_8492']
257,MGlcn41_medium,mucin-type O-glycan No 41,False,[],['Bacteroides_uniformis_ATCC_8492']
258,MGlcn41_rl_medium,released mucin-type O-glycan No 41,False,[],['Bacteroides_uniformis_ATCC_8492']
259,MGlcn42_medium,mucin-type O-glycan No 42,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
260,MGlcn42_rl_medium,released mucin-type O-glycan No 42,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
261,MGlcn45_medium,mucin-type O-glycan No 45,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
262,MGlcn45_rl_medium,released mucin-type O-glycan No 45,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
263,MGlcn46_medium,mucin-type O-glycan No 46,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
264,MGlcn46_rl_medium,released mucin-type O-glycan No 46,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
265,MGlcn47_medium,mucin-type O-glycan No 47,False,[],['Bacteroides_uniformis_ATCC_8492']
266,MGlcn47_rl_medium,released mucin-type O-glycan No 47,False,[],['Bacteroides_uniformis_ATCC_8492']
267,MGlcn48_medium,mucin-type O-glycan No 48,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
268,MGlcn48_rl_medium,released mucin-type O-glycan No 48,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
269,MGlcn4_medium,mucin-type O-glycan No 4,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
270,MGlcn4_rl_medium,released mucin-type O-glycan No 4,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
271,MGlcn50_medium,mucin-type O-glycan No 50,False,[],['Bacteroides_uniformis_ATCC_8492']
272,MGlcn50_rl_medium,released mucin-type O-glycan No 50,False,[],['Bacteroides_uniformis_ATCC_8492']
273,MGlcn51_medium,mucin-type O-glycan No 51,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
274,MGlcn51_rl_medium,released mucin-type O-glycan No 51,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
275,MGlcn53_medium,mucin-type O-glycan No 53,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
276,MGlcn53_rl_medium,released mucin-type O-glycan No 53,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
277,MGlcn54_medium,mucin-type O-glycan No 54,False,[],['Bacteroides_uniformis_ATCC_8492']
278,MGlcn54_rl_medium,released mucin-type O-glycan No 54,False,[],['Bacteroides_uniformis_ATCC_8492']
279,MGlcn55_medium,mucin-type O-glycan No 55,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
280,MGlcn55_rl_medium,released mucin-type O-glycan No 55,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
281,MGlcn56_medium,mucin-type O-glycan No 56,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
282,MGlcn56_rl_medium,released mucin-type O-glycan No 56,False,[],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
283,MGlcn57_medium,mucin-type O-glycan No 57,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
284,MGlcn57_rl_medium,released mucin-type O-glycan No 57,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
285,MGlcn58_medium,mucin-type O-glycan No 58,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
286,MGlcn58_rl_medium,released mucin-type O-glycan No 58,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
287,MGlcn59_medium,mucin-type O-glycan No 59,False,[],['Bacteroides_uniformis_ATCC_8492']
288,MGlcn59_rl_medium,released mucin-type O-glycan No 59,False,[],['Bacteroides_uniformis_ATCC_8492']
289,MGlcn5_medium,mucin-type O-glycan No 5,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
290,MGlcn5_rl_medium,released mucin-type O-glycan No 5,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
291,MGlcn60_medium,mucin-type O-glycan No 60,False,[],['Bacteroides_uniformis_ATCC_8492']
292,MGlcn60_rl_medium,released mucin-type O-glycan No 60,False,[],['Bacteroides_uniformis_ATCC_8492']
293,MGlcn61_medium,mucin-type O-glycan No 61,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
294,MGlcn61_rl_medium,released mucin-type O-glycan No 61,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
295,MGlcn62_medium,mucin-type O-glycan No 62,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
296,MGlcn62_rl_medium,released mucin-type O-glycan No 62,False,['Bacteroides_uniformis_ATCC_8492'],['Bacteroides_uniformis_ATCC_8492']
297,MGlcn63_medium,mucin-type O-glycan No 63,False,[],['Bacteroides_uniformis_ATCC_8492']
298,MGlcn63_rl_medium,released mucin-type O-glycan No 63,False,[],['Bacteroides_uniformis_ATCC_8492']
299,MGlcn64_medium,mucin-type O-glycan No 64,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
300,MGlcn64_rl_medium,released mucin-type O-glycan No 64,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
301,MGlcn65_medium,mucin-type O-glycan No 65,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
302,MGlcn65_rl_medium,released mucin-type O-glycan No 65,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
303,MGlcn66_medium,mucin-type O-glycan No 66,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
304,MGlcn66_rl_medium,released mucin-type O-glycan No 66,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
305,MGlcn67_medium,mucin-type O-glycan No 67,False,[],['Bacteroides_uniformis_ATCC_8492']
306,MGlcn67_rl_medium,released mucin-type O-glycan No 67,False,[],['Bacteroides_uniformis_ATCC_8492']
307,MGlcn68_medium,mucin-type O-glycan No 68,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
308,MGlcn68_rl_medium,released mucin-type O-glycan No 68,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
309,MGlcn69_medium,mucin-type O-glycan No 69,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
310,MGlcn69_rl_medium,released mucin-type O-glycan No 69,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
311,MGlcn6_medium,mucin-type O-glycan No 6,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
312,MGlcn6_rl_medium,released mucin-type O-glycan No 6,True,['Bacteroides_uniformis_ATCC_8492'],"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
313,MGlcn70_medium,mucin-type O-glycan No 70,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
314,MGlcn70_rl_medium,released mucin-type O-glycan No 70,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
315,MGlcn71_medium,mucin-type O-glycan No 71,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
316,MGlcn71_rl_medium,released mucin-type O-glycan No 71,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
317,MGlcn72_medium,mucin-type O-glycan No 72,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
318,MGlcn72_rl_medium,released mucin-type O-glycan No 72,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']",['Bacteroides_uniformis_ATCC_8492']
319,MGlcn73_medium,mucin-type O-glycan No 73,False,['Bacteroides_uniformis_ATCC_8492'],[]
320,MGlcn73_rl_medium,released mucin-type O-glycan No 73,False,['Bacteroides_uniformis_ATCC_8492'],[]
321,MGlcn74_medium,mucin-type O-glycan No 74,True,"['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']","['Bacteroides_uniformis_ATCC_8492', 'Faecalibacterium_prausnitzii_M21_2']"
